Ano,Mês/Ano,Estado,Bacia,Campo,Poço,Ambiente,Instalação,Produção de Óleo (m³),Produção de Condensado (m³),Produção de Gás Associado (Mm³),Produção de Gás Não Associado (Mm³),Produção de Água (m³),Injeção de Gás (Mm³),Injeção de Água para Recuperação Secundária (m³),Injeção de Água para Descarte (m³),Injeção de Gás Carbônico (Mm³),Injeção de Nitrogênio (Mm³),Injeção de Vapor de Água (t),Injeção de Polímeros (m³),Injeção de Outros Fluidos (m³)
"2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-49H-RJS,Mar,PETROBRAS 53,""7169,682"",0,""1303,21899"",0,""14479,956"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-52HPA-RJS,Mar,FPSO CIDADE DE NITEROI,""6290,83"",0,""673,20835"",0,""6,298"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-54HP-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-56HP-RJS,Mar,FPSO CIDADE DE NITEROI,""10214,461"",0,""1613,75726"",0,""768,83"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-58H-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-60D-RJS,Mar,FPSO CIDADE DE NITEROI,""23318,169"",0,""2928,64621"",0,""2476,266"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-72-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-73D-RJS,Mar,PETROBRAS 53,""58849,415"",0,""9445,30147"",0,""3262,097"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-74DA-RJS,Mar,PETROBRAS 53,""35957,829"",0,""2555,11875"",0,""217,049"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-77D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-78D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-81HP-RJS,Mar,PETROBRAS 53,""76585,798"",0,""13483,05639"",0,""624,205"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-82HA-RJS,Mar,PETROBRAS 53,""61879,02"",0,""5998,18065"",0,""114,905"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,7-MLL-86HPA-RJS,Mar,PETROBRAS 53,""1132,888"",0,""124,10073"",0,""11,443"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,8-MLL-38HP-RJS,Mar,PETROBRAS 53,,,,,,0,""91879,546"",0,0,0,0,0,0"
2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,8-MLL-48HPB-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,8-MLL-68HP-RJS,Mar,PETROBRAS 53,,,,,,0,""89736,75"",0,0,0,0,0,0"
2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,9-MLL-12-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM LESTE,9-MLL-19D-RJS,Mar,PETROBRAS 53,""3581,162"",0,""570,22923"",0,""16297,725"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,3-BRSA-653D-RJS,Mar,PETROBRAS 40,""27908,634"",0,""2483,87435"",0,""99,883"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,3-MLS-2-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,4-RJS-382-RJ,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,4-RJS-442-RJ,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,6-BRSA-517-RJS,Mar,PETROBRAS 51,""15084,2"",0,""1510,0034"",0,""2658,315"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-10HPA-RJS,Mar,PETROBRAS 40,""12097,18061"",0,""1806,24321"",0,""74005,48671"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-111HP-RJS,Mar,PETROBRAS 51,""10354,874"",0,""1895,38296"",0,""71837,411"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-113HA-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-115HP-RJS,Mar,PETROBRAS 51,""15045,665"",0,""2011,64271"",0,""71952,454"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-117HP-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-131H-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-139HP-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-153H-RJS,Mar,PETROBRAS 56,""9504,946"",0,""1025,6643"",0,""80814,588"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-157H-RJS,Mar,PETROBRAS 56,""23956,236"",0,""5839,74761"",0,""103974,483"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-159HP-RJS,Mar,PETROBRAS 56,""10833,962"",0,""1622,15331"",0,""102173,297"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-163HP-RJS,Mar,PETROBRAS 56,""26304,372"",0,""3048,70903"",0,""50474,069"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-167HPA-RJS,Mar,PETROBRAS 40,""11760,88984"",0,""2371,47764"",0,""49972,35527"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-169HP-RJS,Mar,PETROBRAS 40,""5991,50946"",0,""1306,71863"",0,""43258,40598"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-175D-RJS,Mar,PETROBRAS 40,""34464,777"",0,""2563,18151"",0,""3166,575"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-177HP-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-179HP-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-187HP-RJS,Mar,PETROBRAS 56,""12783,312"",0,""1497,84488"",0,""94088,769"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-189HP-RJS,Mar,PETROBRAS 56,""11628,288"",0,""1303,79799"",0,""97010,134"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-195H-RJS,Mar,PETROBRAS 56,""967,599"",0,""189,59339"",0,""3018,785"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-200HP-RJS,Mar,PETROBRAS 40,""56533,077"",0,""12651,39294"",0,""20653,543"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-208HA-RJS,Mar,PETROBRAS 51,""24378,248"",0,""2797,38761"",0,""20761,471"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-209HA-RJS,Mar,PETROBRAS 51,""6597,058"",0,""648,28096"",0,""57296,474"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-211H-RJS,Mar,PETROBRAS 51,""15846,042"",0,""1733,95939"",0,""99400,227"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-214HPA-RJS,Mar,PETROBRAS 56,""14602,554"",0,""1412,2414"",0,""41619,009"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-217HPA-RJS,Mar,PETROBRAS 51,""7852,267"",0,""612,27095"",0,""706,522"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-21HP-RJS,Mar,PETROBRAS 40,""9794,217"",0,""1286,53679"",0,""44364,573"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-220HA-RJS,Mar,PETROBRAS 56,""30570,091"",0,""5199,08898"",0,""16766,886"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-222HP-RJS,Mar,PETROBRAS 40,""18,00302"",0,""1,74335"",0,""28,42762"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-223HA-RJS,Mar,PETROBRAS 40,""3491,796"",0,""327,41173"",0,""10827,561"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-225D-RJS,Mar,PETROBRAS 40,""4917,105"",0,""2445,10868"",0,""19864,64"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-230D-RJS,Mar,PETROBRAS 51,""7270,83"",0,""256,8074"",0,""26,25"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-30HP-RJS,Mar,PETROBRAS 40,""12080,42"",0,""1339,0463"",0,""21476,985"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-31H-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-32H-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-33H-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-39HP-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-42H-RJS,Mar,PETROBRAS 40,""10969,599"",0,""1702,4262"",0,""74865,537"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-43HA-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-45HP-RJS,Mar,PETROBRAS 40,""28401,958"",0,""2748,76356"",0,""21667,907"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-51HP-RJS,Mar,PETROBRAS 40,""14903,5744"",0,""808,67184"",0,""23383,2625"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-59HP-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-63HPA-RJS,Mar,PETROBRAS 51,""6941,047"",0,""1747,45418"",0,""33827,552"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-93HP-RJS,Mar,PETROBRAS 51,""13347,506"",0,""1478,17801"",0,""50533,963"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-95H-RJS,Mar,PETROBRAS 51,""11581,563"",0,""2088,90202"",0,""57527,391"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MLS-97HP-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-159HP-RJS,Mar,PETROBRAS 18,""107,6608"",0,""13,10883"",0,""795,57687"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-173HP-RJS,Mar,PETROBRAS 18,""114,91138"",0,""11,21728"",0,""156,48282"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-183HP-RJS,Mar,PETROBRAS 19,""378,13088"",0,""34,38727"",0,""427,40521"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-188HA-RJS,Mar,PETROBRAS 19,""107,82587"",0,""10,50946"",0,""403,80544"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-210HPA-RJS,Mar,PETROBRAS 18,""165,56891"",0,""18,33092"",0,""465,99167"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-212HP-RJS,Mar,PETROBRAS 19,""307,05309"",0,""30,29675"",0,""780,76664"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-218HP-RJS,Mar,PETROBRAS 19,""329,17169"",0,""32,21745"",0,""543,30015"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-222HPA-RJS,Mar,PETROBRAS 18,""85,55152"",0,""7,53681"",0,""114,37425"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-224H-RJS,Mar,PETROBRAS 19,""162,63071"",0,""15,88806"",0,""379,64989"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-53D-RJS,Mar,PETROBRAS 19,""210,60053"",0,""16,38499"",0,""529,00504"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-119H-RJS,Mar,PETROBRAS 51,,,,,,0,""76093,567"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-121HPA-RJS,Mar,PETROBRAS 51,,,,,,0,""120261,654"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-123HB-RJS,Mar,PETROBRAS 51,,,,,,0,""112290,638"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-125HP-RJS,Mar,PETROBRAS 51,,,,,,0,""46887,43"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-127HP-RJS,Mar,PETROBRAS 51,,,,,,0,""91214,819"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-143H-RJS,Mar,PETROBRAS 51,,,,,,0,""25612,381"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-147HP-RJS,Mar,PETROBRAS 51,,,,,,0,""8382,295"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-161HP-RJS,Mar,PETROBRAS 56,,,,,,0,""52458,526"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-171HPA-RJS,Mar,PETROBRAS 40,,,,,,0,""24113,12158"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-173H-RJS,Mar,PETROBRAS 56,,,,,,0,""97115,964"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-17HP-RJS,Mar,PETROBRAS 40,,,,,,0,""22725,46625"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-183HP-RJS,Mar,PETROBRAS 56,,,,,,0,""175962,435"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-185HP-RJS,Mar,PETROBRAS 56,,,,,,0,""29265,605"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-191HPA-RJS,Mar,PETROBRAS 56,,,,,,0,""60213,876"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-193HPA-RJS,Mar,PETROBRAS 56,,,,,,0,""76913,981"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-19HP-RJS,Mar,PETROBRAS 40,,,,,,0,""53092,535"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-204HP-RJS,Mar,PETROBRAS 56,,,,,,0,""40304,055"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-229D-RJS,Mar,PETROBRAS 40,,,,,,0,""84997,34"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-239H-RJS,Mar,PETROBRAS 56,,,,,,0,""161904,918"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-25HP-RJS,Mar,PETROBRAS 40,,,,,,0,""56777,42394"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-27HP-RJS,Mar,PETROBRAS 40,,,,,,0,""41643,61"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-41HP-RJS,Mar,PETROBRAS 40,,,,,,0,""79918,55"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-47HA-RJS,Mar,PETROBRAS 40,,,,,,0,""66976,61"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-65HP-RJS,Mar,PETROBRAS 51,,,,,,0,""60172,216"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-67HA-RJS,Mar,PETROBRAS 40,,,,,,0,""54471,516"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-6HP-RJS,Mar,PETROBRAS 40,,,,,,0,""26689,06462"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-77H-RJS,Mar,PETROBRAS 40,,,,,,0,""47604,565"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-108HP-RJS,Mar,PETROBRAS 35,,,,,,0,""1424,27127"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-191DP-RJS,Mar,PETROBRAS 19,,,,,,0,""2155,35608"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-39-RJS,Mar,PETROBRAS 19,,,,,,0,""1812,45407"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-41D-RJS,Mar,PETROBRAS 19,,,,,,0,""1995,34035"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-52D-RJS,Mar,PETROBRAS 19,,,,,,0,""1054,34874"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-92H-RJS,Mar,PETROBRAS 35,,,,,,0,""1992,52206"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-93H-RJS,Mar,PETROBRAS 35,,,,,,0,""1292,67645"",0,0,0,0,0,0"
"2021,08/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-95D-RJS,Mar,PETROBRAS 35,,,,,,0,""1346,66939"",0,0,0,0,0,0"
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,1-RJS-19-RJ,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,3-NA-3D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-10D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-15D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-16D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-30D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-31D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-34D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-35D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-38D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-40D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-42D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-43D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-44D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-45D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-46D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-47D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-48D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-49D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-50D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-51D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-52D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-53D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-8D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,PAMPO,3-PM-1A-RJS,Mar,PLATAFORMA DE PAMPO-1,""2104,89443"",0,""259,20275"",0,""10912,01378"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,PAMPO,3-RJS-159-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,PAMPO,3-RJS-169D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,PAMPO,4-BRSA-793-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,PAMPO,4-RJS-493-RJS,Mar,PLATAFORMA DE PAMPO-1,""3727,6559"",0,""228,60349"",0,""3215,6811"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-11D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-17D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-18D-RJS,Mar,PLATAFORMA DE PAMPO-1,""2523,75257"",0,""281,97368"",0,""25269,50881"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-19D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-21D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-24D-RJS,Mar,PLATAFORMA DE PAMPO-1,""656,32027"",0,""77,10595"",0,""8350,54151"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-26D-RJS,Mar,PLATAFORMA DE PAMPO-1,""1492,14671"",0,""182,48102"",0,""16004,18405"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-28D-RJS,Mar,PLATAFORMA DE PAMPO-1,""1410,29277"",0,""164,65687"",0,""14390,34315"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-31DA-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-32D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-33D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-35DP-RJS,Mar,PLATAFORMA DE PAMPO-1,""57,48301"",0,""3,84332"",0,""663,32325"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-37D-RJS,Mar,PLATAFORMA DE PAMPO-1,""2283,20522"",0,""407,22799"",0,""20692,3422"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-38D-RJS,Mar,PLATAFORMA DE PAMPO-1,""3270,88917"",0,""234,06644"",0,""3121,52855"",,,,,,,,"
2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-39H-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
"2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-40DP-RJS,Mar,PLATAFORMA DE PAMPO-1,""2208,13559"",0,""246,97685"",0,""19265,05489"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-41HP-RJS,Mar,PLATAFORMA DE PAMPO-1,""2563,40089"",0,""229,30377"",0,""31187,70079"",,,,,,,,"
"2021,08/2021,Rio de Janeiro,Campos,PAMPO,7-PM-42DP-RJS,Mar,PLATAFORMA DE PAMPO-1,""1023,57788"",0,""261,64585"",0,""17220,78521"",,,,,,,,"
